,footlength,Age,weightkg,stature,waistbreadth/chestbreadth,error,waistcircumference,predictions
2473,279,20,965,1804,1.1423611111111112,-48.05413818359375,927,975.05414
2474,269,22,864,1736,1.15,12.55291748046875,957,944.4471
2475,268,21,738,1804,1.039568345323741,-29.21966552734375,786,815.21967
2476,265,22,741,1720,1.0711743772241993,10.178466796875,849,838.82153
2477,273,22,934,1779,1.0993150684931507,-24.965576171875,918,942.9656
2478,272,32,767,1795,1.0442176870748299,0.55694580078125,851,850.44305
2479,259,36,809,1703,1.21875,32.9866943359375,1011,978.0133
2480,263,19,797,1699,1.0745762711864406,33.80621337890625,905,871.1938
2481,271,25,1046,1809,1.3097643097643097,-1.3143310546875,1096,1097.3143
2482,255,21,787,1666,1.1345454545454545,-15.87310791015625,891,906.8731
2483,282,21,798,1777,1.055921052631579,13.334716796875,855,841.6653
2484,250,21,774,1634,1.1631205673758864,20.03607177734375,940,919.9639
2485,255,23,766,1822,1.0729166666666667,30.058837890625,880,849.94116
2486,285,27,808,1722,1.0511945392491469,-32.3260498046875,832,864.32605
2487,252,21,690,1640,1.0318021201413428,5.48583984375,817,811.51416
2488,253,22,695,1577,1.1654411764705883,49.86260986328125,929,879.1374
2489,252,26,726,1650,1.1343283582089552,23.20550537109375,905,881.7945
2490,258,28,590,1743,1.205020920502092,-18.2327880859375,794,812.2328
2491,252,21,872,1764,1.097902097902098,7.83599853515625,941,933.164
2492,298,32,1017,1945,1.1938775510204083,13.41827392578125,1022,1008.5817
2493,269,33,873,1765,1.1220338983050848,13.2447509765625,970,956.75525
2494,278,22,771,1725,1.03886925795053,34.55596923828125,873,838.44403
2495,279,24,1146,1827,1.1687898089171975,27.439208984375,1127,1099.5608
2496,272,28,880,1759,1.0608108108108107,-6.331298828125,918,924.3313
2497,287,24,1035,1781,1.2057877813504823,49.712158203125,1100,1050.2878
2498,278,24,988,1673,1.1270358306188926,2.89056396484375,1015,1012.10944
2499,285,25,992,1787,1.0774410774410774,-59.59765625,910,969.59766
2500,279,32,884,1798,0.9659863945578231,-22.7181396484375,856,878.71814
2501,284,20,788,1720,1.209964412811388,45.8154296875,945,899.1846
2502,280,22,750,1790,0.9926470588235294,-17.8638916015625,783,800.8639
2503,247,38,753,1678,1.1868131868131868,37.0128173828125,988,950.9872
2504,278,32,935,1757,1.1833333333333333,2.4837646484375,1014,1011.51624
2505,271,29,826,1740,1.1006711409395973,54.71112060546875,967,912.2889
2506,270,45,789,1696,1.1126279863481228,26.34423828125,961,934.65576
2507,273,27,874,1791,1.1702127659574468,-9.2950439453125,942,951.29504
2508,267,19,797,1694,1.1624548736462095,0.8896484375,911,910.11035
2509,257,29,639,1679,1.10727969348659,0.5010986328125,811,810.4989
2510,286,26,828,1733,1.0724637681159421,-7.14111328125,875,882.1411
2511,272,23,722,1814,1.105058365758755,-37.92449951171875,789,826.9245
2512,261,21,967,1709,1.2382671480144405,-13.680908203125,1021,1034.6809
2513,284,30,970,1746,1.0987654320987654,44.92236328125,1033,988.07764
2514,276,24,819,1800,0.8981818181818182,-30.1728515625,775,805.17285
2515,257,30,946,1716,1.0149700598802396,10.0804443359375,991,980.91956
2516,253,26,775,1735,0.9213836477987422,24.860595703125,834,809.1394
2517,264,21,686,1692,1.0421455938697317,-5.7340087890625,790,795.734
2518,260,19,799,1697,1.2956204379562044,51.861328125,1005,953.1387
2519,281,23,719,1826,0.9139784946236559,-23.4483642578125,739,762.44836
2520,255,26,841,1740,1.1654929577464788,-2.05462646484375,952,954.0546
2521,267,24,643,1752,1.0601503759398496,10.97430419921875,789,778.0257
2522,276,25,948,1828,1.1690140845070423,4.33233642578125,989,984.66766
2523,254,24,669,1707,1.1484375,-15.1915283203125,820,835.1915
2524,272,30,823,1721,1.075,-19.3345947265625,887,906.3346
2525,287,20,768,1852,0.9466192170818505,10.58831787109375,782,771.4117
2526,252,43,815,1651,1.0858085808580857,-26.81634521484375,943,969.81635
2527,264,29,838,1707,1.135135135135135,-5.7113037109375,942,947.7113
2528,284,28,768,1795,1.007168458781362,-1.19696044921875,814,815.19696
2529,274,26,695,1707,1.032258064516129,31.482421875,832,800.5176
2530,266,22,692,1679,1.0258302583025831,0.66107177734375,796,795.3389
2531,278,27,959,1735,1.2647058823529411,-54.4764404296875,991,1045.4764
2532,248,31,830,1731,1.1224489795918366,14.0557861328125,967,952.9442
2533,273,30,937,1709,1.1986754966887416,-3.3331298828125,1022,1025.3331
2534,264,26,903,1683,1.2013651877133107,24.45098876953125,1043,1018.549
2535,293,25,640,1802,0.9175627240143369,-19.80633544921875,707,726.80634
2536,264,19,787,1723,1.0337837837837838,36.4866943359375,879,842.5133
2537,288,23,1112,1721,1.2647058823529411,57.6739501953125,1188,1130.326
2538,257,24,837,1783,1.091549295774648,-0.74688720703125,907,907.7469
2539,252,24,660,1618,1.0216606498194947,27.97576904296875,828,800.02423
2540,269,33,781,1721,1.2404580152671756,24.5977783203125,960,935.4022
2541,284,21,821,1829,1.0680272108843538,24.6673583984375,871,846.33264
2542,269,32,922,1653,1.2255892255892256,3.709716796875,1037,1033.2903
2543,266,23,741,1804,1.0788530465949822,28.13824462890625,865,836.86176
2544,282,24,718,1785,0.927797833935018,-9.2147216796875,758,767.2147
2545,278,22,836,1771,1.0716723549488054,6.11602783203125,884,877.884
2546,253,21,725,1676,1.1515151515151516,-5.525634765625,865,870.52563
2547,259,26,645,1646,1.0183150183150182,10.41741943359375,791,780.5826
2548,279,28,766,1859,1.137037037037037,-6.29351806640625,849,855.2935
2549,258,19,744,1710,0.9545454545454546,-18.0469970703125,776,794.047
2550,274,25,633,1789,1.1213235294117647,35.70751953125,825,789.2925
2551,262,27,775,1737,1.1679104477611941,-33.71868896484375,877,910.7187
2552,244,27,535,1624,1.0677290836653386,-11.38616943359375,741,752.38617
2553,263,23,770,1670,1.1321428571428571,23.74871826171875,918,894.2513
2554,262,24,847,1676,1.0838709677419356,20.553955078125,950,929.44604
2555,265,20,963,1692,1.2040816326530612,4.32275390625,1032,1027.6772
2556,252,22,762,1622,1.074468085106383,25.037353515625,907,881.96265
2557,274,23,807,1760,1.0173611111111112,-54.57415771484375,795,849.57416
2558,271,23,1049,1687,1.2775919732441472,20.239501953125,1131,1110.7605
2559,265,25,667,1705,0.9817518248175182,5.67120361328125,775,769.3288
2560,277,24,869,1810,1.0484429065743945,22.61126708984375,916,893.38873
2561,288,22,1007,1831,1.1993243243243243,61.861083984375,1076,1014.1389
2562,253,26,758,1663,1.1735849056603773,47.13623046875,965,917.8638
2563,276,28,889,1809,1.0242214532871972,-14.6253662109375,891,905.62537
2564,289,37,902,1791,1.017605633802817,3.7861328125,913,909.21387
2565,251,29,735,1678,1.1013986013986015,14.3829345703125,891,876.61707
2566,282,31,930,1832,1.0101694915254238,-2.8021240234375,903,905.8021
2567,284,23,766,1726,0.9572953736654805,-6.98272705078125,794,800.9827
2568,282,23,888,1755,1.1095890410958904,13.725830078125,935,921.2742
2569,260,30,788,1813,1.0874125874125875,15.16436767578125,898,882.83563
2570,290,30,968,1835,1.1654929577464788,-21.40887451171875,966,987.4089
2571,254,22,658,1690,1.1550387596899225,2.499755859375,831,828.50024
2572,268,21,716,1749,1.0988593155893536,-27.58984375,804,831.58984
2573,288,27,860,1871,1.1408450704225352,16.55255126953125,924,907.44745
2574,282,24,852,1875,1.1459074733096086,2.949462890625,904,901.05054
2575,267,24,811,1730,1.158450704225352,9.10369873046875,928,918.8963
2576,293,24,1000,1850,1.1712328767123288,10.44476318359375,1005,994.55524
2577,255,23,784,1663,1.0524475524475525,-23.58575439453125,852,875.58575
2578,279,21,758,1854,1.053639846743295,-23.67852783203125,785,808.6785
2579,257,19,569,1688,1.0235294117647058,-5.851806640625,728,733.8518
2580,277,28,1081,1799,1.2558922558922558,-12.0728759765625,1093,1105.0729
2581,287,23,933,1772,1.0970873786407767,45.52703857421875,977,931.47296
2582,276,23,1010,1826,1.2392857142857143,-27.701416015625,1014,1041.7014
2583,284,21,750,1733,1.03886925795053,12.953369140625,833,820.04663
2584,255,31,736,1673,1.103942652329749,-3.6671142578125,878,881.6671
2585,261,28,755,1713,1.0729166666666667,-2.322265625,862,864.32227
2586,281,29,796,1700,1.1829268292682926,-75.2431640625,846,921.24316
2587,265,24,742,1775,0.9822064056939501,-5.877685546875,796,801.8777
2588,253,35,863,1704,1.025974025974026,9.92816162109375,956,946.07184
2589,282,20,795,1838,1.0170648464163823,-1.5875244140625,810,811.5875
2590,267,20,753,1752,1.0615942028985508,-6.6502685546875,828,834.65027
2591,273,22,900,1790,1.2623574144486691,-39.99224853515625,949,988.99225
2592,256,30,672,1688,1.0182481751824817,33.21527099609375,831,797.7847
2593,257,30,904,1684,1.174342105263158,1.13079833984375,1017,1015.8692
2594,285,26,1144,1759,1.2129032258064516,-29.2545166015625,1101,1130.2545
2595,258,24,785,1684,0.9606557377049181,2.07373046875,835,832.9263
2596,269,20,754,1755,1.0929368029739777,-24.62091064453125,824,848.6209
2597,265,25,952,1718,1.1764705882352942,-14.9202880859375,1002,1016.9203
2598,264,36,978,1745,1.167785234899329,-53.0440673828125,1001,1054.0441
2599,309,32,1069,1953,1.1150159744408945,5.36077880859375,1007,1001.6392
2600,274,26,835,1808,1.1392857142857142,-7.43463134765625,905,912.43463
2601,276,22,690,1779,1.0337078651685394,-1.4423828125,786,787.4424
2602,267,28,660,1779,1.0705882352941176,-52.58575439453125,744,796.58575
2603,269,31,786,1767,1.0615942028985508,-19.8682861328125,855,874.8683
2604,264,35,729,1657,1.0769230769230769,12.81695556640625,884,871.18304
2605,242,24,736,1583,1.0397350993377483,44.42510986328125,928,883.5749
2606,243,19,622,1681,1.112781954887218,42.1888427734375,835,792.81116
2607,269,39,893,1812,1.0986842105263157,8.37152099609375,972,963.6285
2608,282,19,936,1838,1.0636042402826855,7.1588134765625,900,892.8412
2609,264,21,877,1727,1.0359477124183007,26.846435546875,934,907.15356
2610,260,22,785,1673,1.2463235294117647,-6.8824462890625,940,946.88245
2611,258,27,798,1737,1.0915254237288134,9.005859375,907,897.99414
2612,263,24,654,1811,1.0306513409961686,-42.87847900390625,730,772.8785
2613,291,20,905,1835,1.111864406779661,48.50946044921875,961,912.49054
2614,283,23,767,1760,1.070110701107011,-7.2685546875,830,837.26855
2615,273,28,797,1793,1.1433691756272402,36.65509033203125,932,895.3449
2616,272,22,779,1824,1.1010830324909748,-7.49456787109375,847,854.49457
2617,252,26,695,1716,1.0813953488372092,-20.2901611328125,807,827.29016
2618,274,18,765,1745,1.0922509225092252,8.59185791015625,858,849.40814
2619,256,24,763,1765,1.0313588850174216,1.1324462890625,837,835.86755
2620,278,20,797,1761,1.0988593155893536,-14.7906494140625,849,863.79065
2621,256,20,632,1647,1.0876494023904382,-34.1883544921875,755,789.18835
2622,257,21,906,1715,1.1084745762711865,-34.36285400390625,934,968.36285
2623,287,28,726,1756,1.1225296442687747,-10.13348388671875,830,840.1335
2624,253,32,645,1637,1.0193050193050193,-10.760009765625,786,796.76
2625,265,23,743,1704,0.952054794520548,53.98712158203125,850,796.0129
2626,289,32,1122,1822,1.1121495327102804,-39.102294921875,1031,1070.1023
2627,277,23,775,1767,1.114814814814815,6.09771728515625,870,863.9023
2628,269,22,769,1809,1.1455938697318007,-52.80694580078125,818,870.80695
2629,281,20,962,1776,1.2,-73.58349609375,928,1001.5835
2630,286,20,916,1798,1.2813688212927756,-7.3118896484375,985,992.3119
2631,272,27,848,1758,1.048780487804878,-32.96868896484375,862,894.9687
2632,249,26,753,1673,1.1095406360424027,-12.975341796875,875,887.97534
2633,279,25,802,1817,1.0541516245487366,-17.43450927734375,836,853.4345
2634,264,28,929,1745,1.132890365448505,-40.21466064453125,958,998.21466
2635,272,31,746,1736,1.0729166666666667,12.28955078125,870,857.71045
2636,267,40,829,1748,1.097378277153558,-96.58306884765625,850,946.58307
2637,280,22,827,1774,0.9966666666666667,-8.15850830078125,833,841.1585
2638,270,36,738,1736,1.1672597864768683,-0.1781005859375,895,895.1781
2639,263,24,764,1745,1.0165016501650166,42.44232177734375,873,830.5577
2640,249,30,758,1672,1.0954063604240283,22.90704345703125,919,896.09296
2641,236,40,741,1612,1.1702898550724639,1.13861083984375,958,956.8614
2642,265,34,795,1727,1.106164383561644,26.5693359375,942,915.43066
2643,251,25,797,1706,1.1228070175438596,0.46563720703125,915,914.53436
2644,249,32,810,1639,1.1122448979591837,15.5018310546875,968,952.49817
2645,269,41,865,1711,1.1275167785234899,-6.3065185546875,985,991.3065
2646,285,20,682,1821,1.0261194029850746,-26.07513427734375,740,766.07513
2647,270,22,873,1737,1.064516129032258,-49.5106201171875,862,911.5106
2648,281,28,869,1830,1.1368421052631579,-20.60699462890625,907,927.607
2649,237,22,705,1639,1.1486988847583643,-32.16119384765625,849,881.1612
2650,269,44,873,1854,1.0811688311688312,41.64715576171875,989,947.35284
2651,277,21,1200,1846,1.227891156462585,-70.4105224609375,1072,1142.4105
2652,262,33,762,1725,1.0993150684931507,44.4810791015625,936,891.5189
2653,243,34,689,1717,1.0746268656716418,18.74432373046875,861,842.2557
2654,266,31,654,1751,1.0265151515151516,-30.74481201171875,751,781.7448
2655,254,24,862,1719,1.3143939393939394,37.65069580078125,1032,994.3493
2656,263,28,620,1717,1.0107913669064748,22.98919677734375,780,757.0108
2657,273,33,651,1718,0.9296296296296296,-43.85552978515625,705,748.8555
2658,288,40,833,1716,1.0217391304347827,24.24383544921875,921,896.75616
2659,263,20,567,1690,0.9681274900398407,-22.70257568359375,698,720.7026
2660,268,25,842,1769,1.106896551724138,8.47979736328125,922,913.5202
2661,309,37,938,1905,1.0580204778156996,-61.76446533203125,885,946.76447
2662,256,34,764,1716,1.029520295202952,-63.885498046875,803,866.8855
2663,279,21,825,1800,1.0,67.993408203125,902,834.0066
2664,278,28,886,1836,1.11986301369863,-11.74078369140625,925,936.7408
2665,270,27,946,1804,1.146031746031746,53.1802978515625,1041,987.8197
2666,257,21,811,1680,1.1232394366197183,-3.10882568359375,912,915.1088
2667,264,27,828,1794,1.076158940397351,-2.087890625,893,895.0879
2668,267,21,890,1801,1.0875420875420876,-2.33636474609375,922,924.33636
2669,275,21,640,1787,1.2023809523809523,-5.54656982421875,800,805.5466
2670,280,23,938,1836,1.12987012987013,43.65826416015625,999,955.34174
2671,274,27,1149,1743,1.1118012422360248,53.2188720703125,1158,1104.7811
2672,277,23,895,1746,1.1911262798634812,5.93701171875,975,969.063
2673,278,22,742,1785,0.9442379182156134,5.35400390625,788,782.646
2674,288,33,998,1726,1.1666666666666667,-5.527587890625,1036,1041.5276
2675,264,21,682,1741,1.0077220077220077,-16.00469970703125,762,778.0047
2676,281,25,743,1804,1.0922509225092252,7.3460693359375,838,830.65393
2677,274,24,808,1788,1.1887550200803212,-0.33831787109375,913,913.3383
2678,292,28,958,1829,1.1946308724832215,0.70916748046875,988,987.29083
2679,278,41,1124,1836,1.220447284345048,47.32666015625,1182,1134.6733
2680,265,22,912,1801,1.0614886731391586,57.48974609375,984,926.51025
2681,292,39,1116,1818,1.1533333333333333,-27.1304931640625,1060,1087.1305
2682,250,21,606,1612,1.0390625,-1.93841552734375,770,771.9384
2683,252,26,639,1659,1.125,1.89263916015625,819,817.10736
2684,259,28,816,1776,1.1453900709219857,-7.84722900390625,917,924.8472
2685,276,26,861,1739,1.189964157706093,-18.260009765625,940,958.26
2686,289,37,1201,1836,1.130952380952381,52.540771484375,1186,1133.4592
2687,262,27,901,1702,1.2481481481481482,6.16082763671875,1019,1012.8392
2688,246,30,814,1670,1.129251700680272,3.63848876953125,957,953.3615
2689,272,22,754,1742,1.1453900709219857,58.97015380859375,931,872.02985
2690,268,31,868,1800,1.0590163934426229,-0.66033935546875,926,926.66034
2691,285,40,894,1831,1.1122448979591837,-5.029296875,935,940.0293
2692,269,33,692,1770,0.9825174825174825,7.969482421875,796,788.0305
2693,269,31,865,1697,1.1904761904761905,44.742919921875,1034,989.2571
2694,299,27,1060,1778,1.1344827586206896,-52.407958984375,980,1032.408
2695,282,26,898,1707,1.1888111888111887,30.5230712890625,1011,980.4769
2696,269,38,792,1735,1.0433212996389891,-11.49053955078125,880,891.49054
2697,260,47,833,1654,1.1654929577464788,6.77532958984375,1013,1006.2247
2698,281,28,810,1794,1.173913043478261,41.4918212890625,953,911.5082
2699,284,41,975,1799,1.2312925170068028,65.9508056640625,1105,1039.0492
2700,294,18,734,1872,1.0465949820788532,28.074951171875,791,762.92505
2701,243,19,584,1589,0.9487179487179487,10.69384765625,757,746.30615
2702,280,25,701,1755,0.9964664310954063,28.4288330078125,812,783.57117
2703,268,23,719,1795,1.1245421245421245,28.08599853515625,869,840.914
2704,259,21,764,1722,1.0452961672473868,6.9051513671875,847,840.09485
2705,258,18,702,1864,0.96415770609319,-1.23040771484375,768,769.2304
2706,264,25,713,1660,1.0390070921985815,34.23760986328125,856,821.7624
2707,278,19,843,1802,1.1586715867158672,-21.05291748046875,880,901.0529
2708,288,20,791,1831,1.1156716417910448,21.48040771484375,858,836.5196
2709,263,23,691,1696,0.9860627177700348,17.832275390625,800,782.1677
2710,271,19,743,1772,0.9964912280701754,-2.80963134765625,796,798.80963
2711,258,26,611,1693,1.0437956204379562,27.50079345703125,792,764.4992
2712,273,19,630,1713,1.0,-31.236083984375,716,747.2361
2713,250,18,673,1652,1.0223880597014925,29.5355224609375,822,792.4645
2714,280,18,764,1715,1.0293040293040292,-28.55303955078125,794,822.55304
2715,280,21,811,1713,1.0366300366300367,-23.8853759765625,835,858.8854
2716,270,20,775,1710,1.16,-2.148681640625,891,893.1487
2717,287,27,867,1751,0.958041958041958,-19.49072265625,829,848.4907
2718,259,19,567,1668,1.004149377593361,-9.6224365234375,720,729.62244
2719,289,20,935,1720,1.097902097902098,-13.36749267578125,922,935.3675
2720,256,18,648,1665,1.0823045267489713,-49.837646484375,741,790.83765
2721,256,23,774,1670,1.0673758865248226,-40.41357421875,832,872.4136
2722,293,22,758,1869,0.9355932203389831,15.3262939453125,768,752.6737
2723,269,23,716,1681,1.0711610486891385,-48.08367919921875,780,828.0837
2724,253,26,639,1559,1.098360655737705,-18.65740966796875,812,830.6574
2725,291,19,882,1798,0.9966329966329966,-9.31280517578125,845,854.3128
2726,269,20,694,1682,1.0226415094339623,-28.71478271484375,762,790.7148
2727,260,18,728,1681,1.158450704225352,66.91876220703125,932,865.08124
2728,288,34,765,1817,1.0253623188405796,11.32403564453125,840,828.67596
2729,292,20,1096,1792,1.2371134020618557,-68.4228515625,1012,1080.4229
2730,258,20,710,1806,0.9785714285714285,1.89898681640625,781,779.101
2731,285,18,902,1766,1.0498338870431894,2.84869384765625,901,898.1513
